code,id,user_type:id,reconcile,name,note,chart_template_id/id
4452,kp_rrif4452,account.data_account_type_expenses,,"Vrijednosna usklađenja zastarjelih potraživanja (dio sa 129, 139 i 159) - porezno nepriznata","Vrijednosna usklađenja zastarjelih potraživanja (dio sa 129, 139 i 159) - porezno nepriznata",l10n_hr_chart_template_rrif
4460,kp_rrif4460,account.data_account_type_expenses,,"Vrijednosno usklađenje zaliha (veza s 319, 329, 359 i 369)-a1","Vrijednosno usklađenje zaliha (veza s 319, 329, 359 i 369)-Analitika 1",l10n_hr_chart_template_rrif
4470,kp_rrif4470,account.data_account_type_expenses,,Vrijednosno usklađenje danih predujmova (veza s 379)-a1,Vrijednosno usklađenje danih predujmova (veza s 379)-Analitika 1,l10n_hr_chart_template_rrif
4500,kp_rrif4500,account.data_account_type_expenses,,"Troškovi dugoročnog rezerviranja za rizike u jamstvenom (garancijskom) roku (čl. 11., st. 2. ZoPD)-a1","Troškovi dugoročnog rezerviranja za rizike u jamstvenom (garancijskom) roku (čl. 11., st. 2. ZoPD)-Analitika 1",l10n_hr_chart_template_rrif
4510,kp_rrif4510,account.data_account_type_expenses,,"Troškovi dugoročnog rezerviranja za gubitke po započetim sudskim sporovima (čl. 11., st. 2. ZoPD)-a1","Troškovi dugoročnog rezerviranja za gubitke po započetim sudskim sporovima (čl. 11., st. 2. ZoPD)-Analitika 1",l10n_hr_chart_template_rrif
4520,kp_rrif4520,account.data_account_type_expenses,,"Troškovi dugoročnog rezerviranja za obnovu prirodnog bogatstva (čl. 11., st. 2. ZoPD)-a1","Troškovi dugoročnog rezerviranja za obnovu prirodnog bogatstva (čl. 11., st. 2. ZoPD)-Analitika 1",l10n_hr_chart_template_rrif
4530,kp_rrif4530,account.data_account_type_expenses,,"Troškovi dugoročnog rezerviranja za otpremnine (čl. 11., st. 2. ZoPD)-a1","Troškovi dugoročnog rezerviranja za otpremnine (čl. 11., st. 2. ZoPD)-Analitika 1",l10n_hr_chart_template_rrif
4540,kp_rrif4540,account.data_account_type_expenses,,"Troškovi dugoroč. rez. za neiskorišteni godišnji odmor (čl. 11., st. 5. ZoPD i MRS 19) - vidi rač. 298-a1","Troškovi dugoroč. rez. za neiskorišteni godišnji odmor (čl. 11., st. 5. ZoPD i MRS 19) - vidi rač. 298-Analitika 1",l10n_hr_chart_template_rrif
4550,kp_rrif4550,account.data_account_type_expenses,,"Troškovi dugoročnog rezerviranja za restrukturiranje poduzeća (MRS 37, t. 72. i HSFI t. 16.22)-a1","Troškovi dugoročnog rezerviranja za restrukturiranje poduzeća (MRS 37, t. 72. i HSFI t. 16.22)-Analitika 1",l10n_hr_chart_template_rrif
4560,kp_rrif4560,account.data_account_type_expenses,,Troškovi dugoročnog rezerviranja za mirovine i slične troškove - obveze (MRS 19)-a1,Troškovi dugoročnog rezerviranja za mirovine i slične troškove - obveze (MRS 19)-Analitika 1,l10n_hr_chart_template_rrif
4570,kp_rrif4570,account.data_account_type_expenses,,Troškovi rezerviranja po štetnim ugovorima (HSFI 16.21.)-a1,Troškovi rezerviranja po štetnim ugovorima (HSFI 16.21.)-Analitika 1,l10n_hr_chart_template_rrif
4590,kp_rrif4590,account.data_account_type_expenses,,Troškovi ostalih dugoročnih rezerviranja i troškovi rizika-a1,Troškovi ostalih dugoročnih rezerviranja i troškovi rizika-Analitika 1,l10n_hr_chart_template_rrif
4600,kp_rrif4600,account.data_account_type_expenses,,Dnevnice za službena putovanja i troškovi noćenja u Hrvatskoj,Dnevnice za službena putovanja i troškovi noćenja u Hrvatskoj,l10n_hr_chart_template_rrif
4601,kp_rrif4601,account.data_account_type_expenses,,Dnevnice za službena putovanja u inozemstvu,Dnevnice za službena putovanja u inozemstvu,l10n_hr_chart_template_rrif
4602,kp_rrif4602,account.data_account_type_expenses,,Troškovi uporabe vlastitog automobila na službenom putu,Troškovi uporabe vlastitog automobila na službenom putu,l10n_hr_chart_template_rrif
4603,kp_rrif4603,account.data_account_type_expenses,,Terenski dodatak - pomorski dodatak,Terenski dodatak - pomorski dodatak,l10n_hr_chart_template_rrif
4604,kp_rrif4604,account.data_account_type_expenses,,Doprinos za zdravstveno osiguranje na službena putovanja u inozemstvo,Doprinos za zdravstveno osiguranje na službena putovanja u inozemstvo,l10n_hr_chart_template_rrif
4605,kp_rrif4605,account.data_account_type_expenses,,Troškovi noćenja (po računu hotela i dr.),Troškovi noćenja (po računu hotela i dr.),l10n_hr_chart_template_rrif
4606,kp_rrif4606,account.data_account_type_expenses,,"Ostali troškovi na službenom putu (trošak autoceste, tunela, parkiranja, trajekta i dr.)","Ostali troškovi na službenom putu (trošak autoceste, tunela, parkiranja, trajekta i dr.)",l10n_hr_chart_template_rrif
4607,kp_rrif4607,account.data_account_type_expenses,,Troškovi službenog puta vanjskih suradnika (bruto s porezima i doprinosima),Troškovi službenog puta vanjskih suradnika (bruto s porezima i doprinosima),l10n_hr_chart_template_rrif
4610,kp_rrif4610,account.data_account_type_expenses,,Troškovi prijevoza na posao i s posla,Troškovi prijevoza na posao i s posla,l10n_hr_chart_template_rrif
4611,kp_rrif4611,account.data_account_type_expenses,,Loko vožnja - Nadoknada za uporabu privatnog automobila u poslovne svrhe za lokalnu vožnju,Nadoknada za uporabu privatnog automobila u poslovne svrhe za lokalnu vožnju,l10n_hr_chart_template_rrif
4612,kp_rrif4612,account.data_account_type_expenses,,Nadoknade za odvojeni život,Nadoknade za odvojeni život,l10n_hr_chart_template_rrif
46130,kp_rrif46130,account.data_account_type_expenses,,Stipendije i nagrade učenicima i studentima do neoporezivih svota,Stipendije i nagrade učenicima i studentima do neoporezivih svota,l10n_hr_chart_template_rrif
46131,kp_rrif46131,account.data_account_type_expenses,,Stipendije i nagrade učenicima i studentima iznad neoporezivih svota,Stipendije i nagrade učenicima i studentima iznad neoporezivih svota,l10n_hr_chart_template_rrif
4614,kp_rrif4614,account.data_account_type_expenses,,"Otpremnine (odlazak u mirovinu, otkaz i teh.viška-čl.119.ZOR-a,ozljeda ili prof.bolesti (čl.80.ZOR-a)","Otpremnine (zbog odlaska radnika u mirovinu i otpremnine zbog danih otkaza i tehnološkog viška - čl. 119. ZOR-a, te otpremnine zbog ozljede ili profesionalne bolesti (čl. 80. ZOR-a)",l10n_hr_chart_template_rrif
4615,kp_rrif4615,account.data_account_type_expenses,,Darovi djeci i slične potpore (ako nisu dohodak),Darovi djeci i slične potpore (ako nisu dohodak),l10n_hr_chart_template_rrif
4616,kp_rrif4616,account.data_account_type_expenses,,"Prigodne nagrade (božićnice,uskrsnice,u naravi do 400kn, regres, jubilarne i sl., do 2500kn god.)","Prigodne nagrade (božićnice, uskrsnice, dar u naravi (do 400,00 kn god., regres za god. odmor, jubilarne nagrade i sl., do 2.500,00 kn god.)",l10n_hr_chart_template_rrif
4617,kp_rrif4617,account.data_account_type_expenses,,"Potpora zbog bolesti, invalidnosti, smrti, elementarnih nepogoda i sl.","Potpora zbog bolesti, invalidnosti, smrti, elementarnih nepogoda i sl.",l10n_hr_chart_template_rrif
4618,kp_rrif4618,account.data_account_type_expenses,,Potpore i pomoći iznad neoporezivih svota,Potpore i pomoći iznad neoporezivih svota,l10n_hr_chart_template_rrif
4619,kp_rrif4619,account.data_account_type_expenses,,Ostali troškovi zaposlenika,Ostali troškovi zaposlenika,l10n_hr_chart_template_rrif
4620,kp_rrif4620,account.data_account_type_expenses,,Nadoknade članovima nadzornog odbora,Nadoknade članovima nadzornog odbora,l10n_hr_chart_template_rrif
4621,kp_rrif4621,account.data_account_type_expenses,,Nadoknade vanjskim članovima uprave,Nadoknade vanjskim članovima uprave,l10n_hr_chart_template_rrif
4622,kp_rrif4622,account.data_account_type_expenses,,Nadoknade stečajnim upraviteljima,Nadoknade stečajnim upraviteljima,l10n_hr_chart_template_rrif
4623,kp_rrif4623,account.data_account_type_expenses,,"Nadoknade prokuristima, članovima skupštine društva i dr.","Nadoknade prokuristima, članovima skupštine društva i dr.",l10n_hr_chart_template_rrif
4624,kp_rrif4624,account.data_account_type_expenses,,Troškovi usluga vanjske uprave (po računu),Troškovi usluga vanjske uprave (po računu),l10n_hr_chart_template_rrif
4625,kp_rrif4625,account.data_account_type_expenses,,Troškovi honorara vanjskim članovima uprave,Troškovi honorara vanjskim članovima uprave,l10n_hr_chart_template_rrif
4626,kp_rrif4626,account.data_account_type_expenses,,Godišnje nagrade članovima uprave,Godišnje nagrade članovima uprave,l10n_hr_chart_template_rrif
4630,kp_rrif4630,account.data_account_type_expenses,,70% troškova reprezentacije u darovima (robi i proizvodima + 70% PDV-a,70% troškova reprezentacije u darovima (robi i proizvodima + 70% PDV-a,l10n_hr_chart_template_rrif
4631,kp_rrif4631,account.data_account_type_expenses,,70% troškova vlastitih usluga za reprezentaciju + 70% PDV-a,70% troškova vlastitih usluga za reprezentaciju + 70% PDV-a,l10n_hr_chart_template_rrif
4632,kp_rrif4632,account.data_account_type_expenses,,"70% troškova reprezentacije od uporabe vlastitih brodova, automobila, nekretnina i sl. + 70% PDV-a","70% troškova reprezentacije od uporabe vlastitih brodova, automobila, nekretnina i sl. + 70% PDV-a",l10n_hr_chart_template_rrif
4633,kp_rrif4633,account.data_account_type_expenses,,30% od svih neto-troškova reprezentacije (vlastitih),30% od svih neto-troškova reprezentacije (vlastitih),l10n_hr_chart_template_rrif
4635,kp_rrif4635,account.data_account_type_expenses,,"Troškovi promidžbe (u katalozima, letcima, nagradne igre)","Troškovi promidžbe (u katalozima, letcima, nagradne igre)",l10n_hr_chart_template_rrif
4636,kp_rrif4636,account.data_account_type_expenses,,"Troškovi promidžbe u proizvodima ili robi (""nije za prodaju"" do 80,00 kn )","Troškovi promidžbe u proizvodima ili robi (s oznakom ""nije za prodaju"" s nazivom tvrtke ili proizvoda pojedinačne vrijedn. do 80,00 kn - čaše, pepeljare, stoljnjaci, podmetači, olovke, rokovnici, upaljači, privjesci i sl.)",l10n_hr_chart_template_rrif
4640,kp_rrif4640,account.data_account_type_expenses,,Troškovi osiguranja dugotrajne materijalne i nematerijalne imovine,Troškovi osiguranja dugotrajne materijalne i nematerijalne imovine,l10n_hr_chart_template_rrif
4641,kp_rrif4641,account.data_account_type_expenses,,"Premije osiguranja osoba (opasni poslovi, prenošenje novca, putnici i sl.)","Premije osiguranja osoba (opasni poslovi, prenošenje novca, putnici i sl.)",l10n_hr_chart_template_rrif
4642,kp_rrif4642,account.data_account_type_expenses,,Premije osiguranja prometnih sredstava (uključivo i kasko),Premije osiguranja prometnih sredstava (uključivo i kasko),l10n_hr_chart_template_rrif
4643,kp_rrif4643,account.data_account_type_expenses,,Transportno osiguranje dobara,Transportno osiguranje dobara,l10n_hr_chart_template_rrif
4644,kp_rrif4644,account.data_account_type_expenses,,Premije za zdravstveno osiguranje,Premije za zdravstveno osiguranje,l10n_hr_chart_template_rrif
4645,kp_rrif4645,account.data_account_type_expenses,,Troškovi premija životnog osiguranja (ugovaratelj i korisnik je trgovačko društvo),Troškovi premija životnog osiguranja (ugovaratelj i korisnik je trgovačko društvo),l10n_hr_chart_template_rrif
4646,kp_rrif4646,account.data_account_type_expenses,,Premije dobrovoljnog mirov. osig. (do 6000kn god. po radniku-čl.10.Zak. o porezu na dohodak -NN80/10),"Premije dobrovoljnog mirov. osig. (do 6.000 kn godišnje po radniku - čl. 10. Zak. o porezu na dohodak - Nar. nov., br. 80/10.)",l10n_hr_chart_template_rrif
4647,kp_rrif4647,account.data_account_type_expenses,,Premije za dokup mirovine zaposlenicima (III. stup) MRS 19 t. 43. i 44.,Premije za dokup mirovine zaposlenicima (III. stup) MRS 19 t. 43. i 44.,l10n_hr_chart_template_rrif
4649,kp_rrif4649,account.data_account_type_expenses,,Premije za ostale oblike osiguranja,Premije za ostale oblike osiguranja,l10n_hr_chart_template_rrif
4650,kp_rrif4650,account.data_account_type_expenses,,Troškovi platnog prometa,Troškovi platnog prometa,l10n_hr_chart_template_rrif
4651,kp_rrif4651,account.data_account_type_expenses,,"Troškovi provizija (pri kupnji deviza, brokeru i dr.)","Troškovi provizija (pri kupnji deviza, brokeru i dr.)",l10n_hr_chart_template_rrif
4652,kp_rrif4652,account.data_account_type_expenses,,"Bankovne usluge (za inozemni platni promet, tečajnu maržu i sl.)","Bankovne usluge (za inozemni platni promet, tečajnu maržu i sl.)",l10n_hr_chart_template_rrif
4653,kp_rrif4653,account.data_account_type_expenses,,Troškovi provizija izdavatelja kreditnih kartica,Troškovi provizija izdavatelja kreditnih kartica,l10n_hr_chart_template_rrif
4654,kp_rrif4654,account.data_account_type_expenses,,Troškovi obrade kredita,Troškovi obrade kredita,l10n_hr_chart_template_rrif
4655,kp_rrif4655,account.data_account_type_expenses,,Troškovi akreditiva,Troškovi akreditiva,l10n_hr_chart_template_rrif
4656,kp_rrif4656,account.data_account_type_expenses,,Troškovi bankovne garancije,Troškovi bankovne garancije,l10n_hr_chart_template_rrif
4657,kp_rrif4657,account.data_account_type_expenses,,Ostali bankovni troškovi,Ostali bankovni troškovi,l10n_hr_chart_template_rrif
4660,kp_rrif4660,account.data_account_type_expenses,,Članarine komori (HGK ili HOK) i dopr. za javne ovlasti,Članarine komori (HGK ili HOK) i dopr. za javne ovlasti,l10n_hr_chart_template_rrif
4661,kp_rrif4661,account.data_account_type_expenses,,Članarine udrugama i strukovnim komorama,Članarine udrugama i strukovnim komorama,l10n_hr_chart_template_rrif
4662,kp_rrif4662,account.data_account_type_expenses,,"Nadoknada za općekorisnu funkciju šuma (0,0525%)","Nadoknada za općekorisnu funkciju šuma (0,0525%)",l10n_hr_chart_template_rrif
4663,kp_rrif4663,account.data_account_type_expenses,,Članarina turističkoj zajednici,Članarina turističkoj zajednici,l10n_hr_chart_template_rrif
4664,kp_rrif4664,account.data_account_type_expenses,,Nadoknada za korištenje mineralnih sirovina,Nadoknada za korištenje mineralnih sirovina,l10n_hr_chart_template_rrif
4665,kp_rrif4665,account.data_account_type_expenses,,"Pričuva za održavanje zgrade (Zakon o vlasništvu - Nar. nov., br. 91/96. do 38/09.)","Pričuva za održavanje zgrade (Zakon o vlasništvu - Nar. nov., br. 91/96. do 38/09.)",l10n_hr_chart_template_rrif
4666,kp_rrif4666,account.data_account_type_expenses,,"Dozvole za korištenje autocesta, atesta, certifikata i sl.","Dozvole za korištenje autocesta, atesta, certifikata i sl.",l10n_hr_chart_template_rrif
4667,kp_rrif4667,account.data_account_type_expenses,,Članarina za kreditne i potrošačke kartice,Članarina za kreditne i potrošačke kartice,l10n_hr_chart_template_rrif
4668,kp_rrif4668,account.data_account_type_expenses,,Spomenička renta,Spomenička renta,l10n_hr_chart_template_rrif
4669,kp_rrif4669,account.data_account_type_expenses,,Ostala davanja,Ostala davanja,l10n_hr_chart_template_rrif
4670,kp_rrif4670,account.data_account_type_expenses,,Porez na tvrtku odnosno naziv,Porez na tvrtku odnosno naziv,l10n_hr_chart_template_rrif
4671,kp_rrif4671,account.data_account_type_expenses,,"Porez (imovinski) na cestovna vozila, plovne objekte i zrakoplove","Porez (imovinski) na cestovna vozila, plovne objekte i zrakoplove",l10n_hr_chart_template_rrif
4672,kp_rrif4672,account.data_account_type_expenses,,Porez na reklame koje se ističu na javnim mjestima,Porez na reklame koje se ističu na javnim mjestima,l10n_hr_chart_template_rrif
4673,kp_rrif4673,account.data_account_type_expenses,,"Naknade Fondu za ambalažu (prema materijalu, po jed. proizv., povratna i poticajna ambalaža)","Naknade Fondu za ambalažu (prema materijalu, po jed. proizv., povratna i poticajna ambalaža)",l10n_hr_chart_template_rrif
4674,kp_rrif4674,account.data_account_type_expenses,,Porez na kuće za odmor,Porez na kuće za odmor,l10n_hr_chart_template_rrif
4675,kp_rrif4675,account.data_account_type_expenses,,Trošak poreza koji je ugovorno preuzet pri prodaji (npr. 5% p.p.n.),Trošak poreza koji je ugovorno preuzet pri prodaji (npr. 5% p.p.n.),l10n_hr_chart_template_rrif
46760,kp_rrif46760,account.data_account_type_expenses,,Trošak PDV-a iz vlastite potrošnje (ako već nije sadržan u trošku),Trošak PDV-a iz vlastite potrošnje (ako već nije sadržan u trošku),l10n_hr_chart_template_rrif
46761,kp_rrif46761,account.data_account_type_expenses,,Trošak PDV-a za koji je prestalo pravo na pretporez,Trošak PDV-a za koji je prestalo pravo na pretporez,l10n_hr_chart_template_rrif
46762,kp_rrif46762,account.data_account_type_expenses,,30% PDV-a na osobne automobile i dr. sredstva osobnog prijevoza,30% PDV-a na osobne automobile i dr. sredstva osobnog prijevoza,l10n_hr_chart_template_rrif
46763,kp_rrif46763,account.data_account_type_expenses,,"PDV na osobne automobile i dr. sred. prijevoza na dio n. v. iznad 400.000,00 kn","PDV na osobne automobile i dr. sred. prijevoza na dio n. v. iznad 400.000,00 kn",l10n_hr_chart_template_rrif
4677,kp_rrif4677,account.data_account_type_expenses,,Porez po odbitku,Porez po odbitku,l10n_hr_chart_template_rrif
